name,cost_center,ccs,address,city,latitude,longitude,franchise,store_brand,display_brand,op_status,division_name,distance,country,url,services,franchise_brand
68022,68022,1,"439 13th., Street West",CORNWALL,45.0301213,-74.7512451,0,Circle K,Circle K,Open,ontario,53.211677997157686,Canada,/store-ontario/Canada/cornwall/439-13th-street-west/68022,"gas, atm, coffee, polar_pop, froster, redbull_shop",NA
1374,1374,1,1292 Pitt St.,CORNWALL,45.033888,-74.740634,0,MACS,Mac's,Open,ontario,53.52564244533086,Canada,/store-ontario/Canada/cornwall/1292-pitt-st/1374,"atm, coffee, polar_pop, froster, redbull_shop",NA
1753,1753,1,"132 Marlborough St., North",CORNWALL,45.0208052,-74.7184484,0,Circle K,Circle K,Open,ontario,54.92576449128512,Canada,/store-ontario/Canada/cornwall/132-marlborough-st-north/1753,"gas, atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA
786,786,1,1330 Second St. East,CORNWALL,45.0267545,-74.7057897,0,Circle K,Circle K,Open,ontario,55.25270815109835,Canada,/store-ontario/Canada/cornwall/1330-second-st-east/786,"atm, coffee, polar_pop, froster, redbull_shop",NA
1809,1809,1,"578 Stewart Blvd., ",BROCKVILLE,44.6038768,-75.7151312,0,MACS,Mac's,Open,ontario,56.476749976491824,Canada,/store-ontario/Canada/brockville/578-stewart-blvd/1809,"gas, diesel, atm, coffee, polar_pop, froster",NA
68036,68036,1,250 King St. W.,BROCKVILLE,44.5867525,-75.6899956,0,Circle K,Circle K,Open,ontario,57.64650225040647,Canada,/store-ontario/Canada/brockville/250-king-st-w/68036,"gas, atm, coffee, polar_pop, froster",NA
52538,52538,1,20387 Country RD 2 South,LANCASTER,45.1345522,-74.4943888,0,Circle K,Circle K,Open,ontario,61.554153995345104,Canada,/store-ontario/Canada/lancaster/20387-country-rd-2-south/52538,"gas, diesel, atm, coffee, redbull_shop",NA
1759,1759,1,73 Concession Street,WESTPORT,44.6733127,-76.395731,0,Circle K,Circle K,Open,ontario,62.225797394505776,Canada,/store-ontario/Canada/westport/73-concession-street/1759,"gas, diesel, atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA
1315,1315,0,334 RUE DES ÉRABLES,BROWNSBURG,45.6762764,-74.4048681,0,Couche-Tard,Couche-Tard,Open,quebec,64.50968827250044,CA,/store-locator/CA/brownsburg/334-rue-des-erables/1315,"diesel, public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
666,666,0,419 RUE PRINCIPALE,LACHUTE,45.6566097,-74.3376917,0,Couche-Tard,Couche-Tard,Open,quebec,67.31604839719947,CA,/store-locator/CA/lachute/419-rue-principale/666,"public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
1045,1045,0,"100 AUTOROUTE 20, LOCAL 190",RIVIÈRE BEAUDETTE ,45.2121602,-74.3385845,0,Couche-Tard,Couche-Tard,Open,quebec,67.35458525878316,CA,/store-locator/CA/riviere-beaudette/100-autoroute-20-local-190/1045,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
1130,1130,0,446 Avenue Bethany,Lachute,45.6416579,-74.3288551,0,Couche-Tard,Couche-Tard,Open,quebec,67.50647049740772,CA,/store-locator/CA/lachute/446-avenue-bethany/1130,"public_restrooms, roller_grill, sloche, ca_coffee",NA
1044,1044,0,"420 CH. DE LA MAIRIE, LOCAL 190",RIGAUD,45.4766288,-74.2835519,0,Couche-Tard,Couche-Tard,Open,quebec,68.2589025348507,CA,/store-locator/CA/rigaud/420-ch-de-la-mairie-local-190/1044,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
1276,1276,0,"1757, ROUTE 117",MONT-TREMBLANT (ST-JOVITE),46.132029,-74.614209,0,Couche-Tard,Couche-Tard,Open,quebec,71.1909060547006,CA,/store-locator/CA/mont-tremblant-st-jovite/1757-route-117/1276,"diesel, public_restrooms, atm, ca_coffee",NA
1275,1275,0,1012 RUE DE ST-JOVITE,MONT-TREMBLANT,46.1187037,-74.5964357,0,Couche-Tard,Couche-Tard,Open,quebec,71.19174793267949,CA,/store-locator/CA/mont-tremblant/1012-rue-de-st-jovite/1275,"diesel, public_restrooms, atm, ca_coffee",NA
1706,1706,1,1751 Paul Martin Drive,PEMBROKE,45.7981831,-77.1148195,0,Circle K,Circle K,Open,ontario,73.4271379713786,Canada,/store-ontario/Canada/pembroke/1751-paul-martin-drive/1706,"gas, diesel, atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA
1293,1293,0,"2662, MONTÉE ST-CHARLES",ST-LAZARE,45.4344451,-74.1748219,0,Couche-Tard,Couche-Tard,Open,quebec,73.47998675784865,CA,/store-locator/CA/st-lazare/2662-montee-st-charles/1293,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
68053,68053,1,"320 Pembroke St. E.,",PEMBROKE,45.8270623,-77.1057423,0,Circle K,Circle K,Open,ontario,73.72161742490876,Canada,/store-ontario/Canada/pembroke/320-pembroke-st-e/68053,"atm, coffee, polar_pop, froster, redbull_shop",NA
887,887,1,100 Pembroke Street East,PEMBROKE,45.826092,-77.1113908,0,MACS,Mac's,Open,ontario,73.94891255968574,Canada,/store-ontario/Canada/pembroke/100-pembroke-street-east/887,"atm, coffee, polar_pop, froster, redbull_shop",NA
1452,1452,1,868 Pembroke Street West,PEMBROKE,45.8270373,-77.1351259,0,MACS,Mac's,Open,ontario,75.03136854746343,Canada,/store-ontario/Canada/pembroke/868-pembroke-street-west/1452,"atm, coffee, polar_pop, froster",NA
419,419,0,1135 BOUL. MONSEIGNEUR-LANGLOIS,SALABERRY-DE-VALLEYFIELD,45.2697226,-74.1368403,0,Couche-Tard,Couche-Tard,Open,quebec,76.25528257602187,CA,/store-locator/CA/salaberry-de-valleyfield/1135-boul-monseigneur-langlois/419,"car_wash, public_restrooms, atm, redbull_shop, ca_coffee",NA
456,456,0,298 CH. LAROCQUE,SALABERRY-DE-VALLEYFIELD,45.2463285,-74.1303049,0,Couche-Tard,Couche-Tard,Open,quebec,76.83837996568008,CA,/store-locator/CA/salaberry-de-valleyfield/298-ch-larocque/456,"atm, redbull_shop, ca_coffee",NA
653,653,0,723 CH. DU VILLAGE,MORIN-HEIGHTS,45.9041868,-74.2470624,0,Couche-Tard,Couche-Tard,Open,quebec,77.00155629450482,CA,/store-locator/CA/morin-heights/723-ch-du-village/653,"public_restrooms, atm, ca_coffee",NA
213,213,0,585 ROUTE DE LA CITÉ-DES-JEUNES,SAINT-LAZARE,45.3823457,-74.0961006,0,Couche-Tard,Couche-Tard,Open,quebec,77.40887721478886,CA,/store-locator/CA/saint-lazare/585-route-de-la-cite-des-jeunes/213,"public_restrooms, atm, redbull_shop, ca_coffee",NA
463,463,0,32 RUE CHÂTEAUGUAY,HUNTINGDON,45.089755,-74.1726169,0,Couche-Tard,Couche-Tard,Open,quebec,77.48681915323866,CA,/store-locator/CA/huntingdon/32-rue-chateauguay/463,"diesel, public_restrooms, atm, roller_grill, redbull_shop, ca_coffee",NA
1099,1099,0,395 rue des Erables,Valleyfield,45.2440873,-74.1084807,0,Couche-Tard,Couche-Tard,Open,quebec,77.91434560890211,CA,/store-locator/CA/valleyfield/395-rue-des-erables/1099,"redbull_shop, ca_coffee",NA
1144,1144,0,3170 Monseigneur Langlois,Valleyfield,45.2718463,-74.0988467,0,Couche-Tard,Couche-Tard,Open,quebec,78.06362802506956,CA,/store-locator/CA/valleyfield/3170-monseigneur-langlois/1144,"car_wash, roller_grill, sloche, redbull_shop, ca_coffee",NA
1245,1245,0,"853, BOUL. ALBINY-PAQUETTE",MONT-LAURIER,46.5512158,-75.4880697,0,Couche-Tard,Couche-Tard,Open,quebec,78.68529279977146,CA,/store-locator/CA/mont-laurier/853-boul-albiny-paquette/1245,"atm, ca_coffee",NA
1115,1115,0,9225 Boul St Canut ,Mirabel ,45.7067431,-74.0970975,0,Couche-Tard,Couche-Tard,Open,quebec,79.36496647901487,CA,/store-locator/CA/mirabel/9225-boul-st-canut/1115,"diesel, public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
1126,1126,0,"2933, de la Gare",Vaudreuil,45.3918961,-74.0541848,0,Couche-Tard,Couche-Tard,Open,quebec,79.40929956417864,CA,/store-locator/CA/vaudreuil/2933-de-la-gare/1126,"diesel, public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
652,652,0,145 RUE PRINCIPALE E,SAINTE-AGATHE-DES-MONTS,46.0459721,-74.2822811,0,Couche-Tard,Couche-Tard,Open,quebec,80.14929538568573,CA,/store-locator/CA/sainte-agathe-des-monts/145-rue-principale-e/652,"public_restrooms, atm, roller_grill, sloche, ca_coffee",NA
1297,1297,0,"504, AVENUE ST-CHARLES",VAUDREUIL,45.4046634,-74.0322213,0,Couche-Tard,Couche-Tard,Open,quebec,80.4394369238715,CA,/store-locator/CA/vaudreuil/504-avenue-st-charles/1297,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
1318,1318,0,14855 rue Dupuis,Mirabel,45.7188662,-74.0773577,0,Couche-Tard,Couche-Tard,Open,quebec,80.48175390744845,CA,/store-locator/CA/mirabel/14855-rue-dupuis/1318,"car_wash, diesel, public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
289,289,0,433 AV. SAINT-CHARLES,VAUDREUIL-DORION,45.4006606,-74.0275878,0,Couche-Tard,Couche-Tard,Open,quebec,80.67427906725823,CA,/store-locator/CA/vaudreuil-dorion/433-av-saint-charles/289,"atm, ca_coffee",NA
1789,1789,1,2959 Petawawa Blvd.,PETAWAWA,45.8864907,-77.2575503,0,Circle K,Circle K,Open,ontario,81.97663143500364,Canada,/store-ontario/Canada/petawawa/2959-petawawa-blvd/1789,"gas, diesel, atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA
1124,1124,0,4289 Chemin d'OKA,SAINT-JOSPEH DU LAC,45.5022707,-74.0001893,0,Couche-Tard,Couche-Tard,Open,quebec,82.03632665116082,CA,/store-locator/CA/saint-jospeh-du-lac/4289-chemin-d-oka/1124,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
1117,1117,0,"1349,  Québec 117",Val-David,46.0257962,-74.2147787,0,Couche-Tard,Couche-Tard,Open,quebec,82.19971024929232,CA,/store-locator/CA/val-david/1349-quebec-117/1117,"public_restrooms, roller_grill, sloche, redbull_shop, ca_coffee",NA
264,264,0,115 BOUL. CARDINAL-LÉGER,L'ÎLE-PERROT,45.381531,-73.992164,0,Couche-Tard,Couche-Tard,Open,quebec,82.45383674247984,CA,/store-locator/CA/l-ile-perrot/115-boul-cardinal-leger/264,"public_restrooms, atm, roller_grill, redbull_shop, ca_coffee",NA
1134,1134,0,720 boulevard de la salette,Saint-Jérôme,45.7903437,-74.0528187,0,Couche-Tard,Couche-Tard,Open,quebec,82.91381803754355,CA,/store-locator/CA/saint-jerome/720-boulevard-de-la-salette/1134,"car_wash, diesel, public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
68076,68076,1,3389 Petawa Blvd,PETAWAWA,45.8966969,-77.2808685,0,Circle K,Circle K,Open,ontario,83.27240285769838,Canada,/store-ontario/Canada/petawawa/3389-petawa-blvd/68076,"gas, atm, coffee, polar_pop, froster, redbull_shop",NA
671,671,0,955 BOUL. DE SAINTE-ADELE,SAINTE-ADÈLE,45.9506348,-74.1323394,0,Couche-Tard,Couche-Tard,Open,quebec,83.30951051821258,CA,/store-locator/CA/sainte-adele/955-boul-de-sainte-adele/671,"public_restrooms, atm, ca_coffee",NA
1043,1043,0,1050 AUTOROUTE DES LAURENTIDES,ST-JÉRÔME,45.84251,-74.0685161,0,Couche-Tard,Couche-Tard,Open,quebec,83.3156537442756,CA,/store-locator/CA/st-jerome/1050-autoroute-des-laurentides/1043,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
650,650,0,784 RUE DE LA STATION,PRÉVOST,45.8733735,-74.0778818,0,Couche-Tard,Couche-Tard,Open,quebec,83.62663487049957,CA,/store-locator/CA/prevost/784-rue-de-la-station/650,"public_restrooms, atm, ca_coffee",NA
679,679,0,2903 BOUL. DU CURÉ-LABELLE,PRÉVOST,45.859585,-74.0693382,0,Couche-Tard,Couche-Tard,Open,quebec,83.67621574968463,CA,/store-locator/CA/prevost/2903-boul-du-cure-labelle/679,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
1289,1289,0,2 RUE J-F KENNEDY,ST-JEROME,45.7615602,-74.0228961,0,Couche-Tard,Couche-Tard,Open,quebec,83.7458330885883,CA,/store-locator/CA/st-jerome/2-rue-j-f-kennedy/1289,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
1149,1149,0,8855 St-Jacques ,"St-Augustin, Mirabel",45.6368903,-73.9844109,0,Couche-Tard,Couche-Tard,Open,quebec,83.7497319970356,CA,/store-locator/CA/st-augustin-mirabel/8855-st-jacques/1149,"diesel, public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
256,256,0,50 BOUL. DON-QUICHOTTE,L'ÎLE-PERROT,45.389135,-73.9644704,0,Couche-Tard,Couche-Tard,Open,quebec,83.7705770110176,CA,/store-locator/CA/l-ile-perrot/50-boul-don-quichotte/256,"public_restrooms, atm, roller_grill, redbull_shop, ca_coffee",NA
676,676,0,10 BOUL. DE LA SALETTE,ST-JÉRÔME,45.7964558,-74.0280902,0,Couche-Tard,Couche-Tard,Open,quebec,84.16917434616636,CA,/store-locator/CA/st-jerome/10-boul-de-la-salette/676,"public_restrooms, atm, redbull_shop, ca_coffee",NA
215,215,0,56 RUE SAINTE-ANNE,SAINTE-ANNE-DE-BELLEVUE,45.4027702,-73.9495292,0,Couche-Tard,Couche-Tard,Open,quebec,84.45576541339844,CA,/store-locator/CA/sainte-anne-de-bellevue/56-rue-sainte-anne/215,"atm, redbull_shop, ca_coffee",NA
654,654,0,401 RUE SAINT-GEORGES,SAINT-JÉRÔME,45.7786376,-74.0023131,0,Couche-Tard,Couche-Tard,Open,quebec,85.01021406734239,CA,/store-locator/CA/saint-jerome/401-rue-saint-georges/654,"public_restrooms, atm, roller_grill, ca_coffee",NA
1291,1291,0,"370, BOULEVARD DES LAURENTIDES",ST-JÉRÔME (ST-ANTOINE),45.7641536,-73.9955599,0,Couche-Tard,Couche-Tard,Open,quebec,85.05755869382496,CA,/store-locator/CA/st-jerome-st-antoine/370-boulevard-des-laurentides/1291,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
1290,1290,0,"188, RUE BÉLANGER",ST-JEROME,45.794191,-74.0055042,0,Couche-Tard,Couche-Tard,Open,quebec,85.16066727633057,CA,/store-locator/CA/st-jerome/188-rue-belanger/1290,"diesel, public_restrooms, atm, ca_coffee",NA
1285,1285,0,"3010, CHEMIN OKA",STE-MARTHE-SUR-LE-LAC,45.5289159,-73.9344863,0,Couche-Tard,Couche-Tard,Open,quebec,85.31241212703632,CA,/store-locator/CA/ste-marthe-sur-le-lac/3010-chemin-oka/1285,"diesel, public_restrooms, atm, ca_coffee",NA
657,657,0,760 RUE BÉLANGER,SAINT-JÉRÔME,45.7953368,-73.9957407,0,Couche-Tard,Couche-Tard,Open,quebec,85.63140808962606,CA,/store-locator/CA/saint-jerome/760-rue-belanger/657,"atm, ca_coffee",NA
647,647,0,2260 RUE SCHULZ,SAINT-JÉRÔME,45.8065265,-73.9984019,0,Couche-Tard,Couche-Tard,Open,quebec,85.73069718796884,CA,/store-locator/CA/saint-jerome/2260-rue-schulz/647,"public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
659,659,0,520 36E AVENUE,SAINT-JÉRÔME,45.774949,-73.9814892,0,Couche-Tard,Couche-Tard,Open,quebec,85.90328448390845,CA,/store-locator/CA/saint-jerome/520-36e-avenue/659,"public_restrooms, atm, roller_grill, redbull_shop, ca_coffee",NA
156,156,0,207 BOUL. INDUSTRIEL,SAINT-EUSTACHE,45.5687486,-73.9242184,0,Couche-Tard,Couche-Tard,Open,quebec,86.03035590449382,CA,/store-locator/CA/saint-eustache/207-boul-industriel/156,"atm, redbull_shop, ca_coffee",NA
161,161,0,2700 BOUL. DES PROMENADES,DEUX-MONTAGNES,45.5413161,-73.9203666,0,Couche-Tard,Couche-Tard,Open,quebec,86.0531025014229,CA,/store-locator/CA/deux-montagnes/2700-boul-des-promenades/161,"public_restrooms, atm, roller_grill, redbull_shop, ca_coffee",NA
1079,1079,0,802 BOUL. ARTHUR SAUVE ,ST- EUSTACHE,45.5819776,-73.9228591,0,Couche-Tard,Couche-Tard,Open,quebec,86.18886306000098,CA,/store-locator/CA/st-eustache/802-boul-arthur-sauve/1079,"public_restrooms, atm, redbull_shop, ca_coffee",NA
1132,1132,0,1535 boulevard Saint-Antoine,Saint-Jérôme,45.7717951,-73.9718989,0,Couche-Tard,Couche-Tard,Open,quebec,86.28951000233879,CA,/store-locator/CA/saint-jerome/1535-boulevard-saint-antoine/1132,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
1770,1770,1,1636 Hwy 15,KINGSTON,44.2853067,-76.4335436,0,MACS,Mac's,Open,ontario,86.66899736679441,Canada,/store-ontario/Canada/kingston/1636-hwy-15/1770,"gas, diesel, atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA
201,201,0,19795 CH. SAINTE-MARIE,KIRKLAND,45.436828,-73.8979789,0,Couche-Tard,Couche-Tard,Open,quebec,86.90201574779687,CA,/store-locator/CA/kirkland/19795-ch-sainte-marie/201,"atm, ca_coffee",NA
1286,1286,0,"7, CHEMIN OKA",ST-EUSTACHE,45.5523316,-73.8940129,0,Couche-Tard,Couche-Tard,Open,quebec,87.38156315178459,CA,/store-locator/CA/st-eustache/7-chemin-oka/1286,"car_wash, diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
1278,1278,0,"720, CHEMIN JEAN-ADAM",PIEDMONT,"45,8898482","-74,1475114",0,Couche-Tard,Couche-Tard,Open,quebec,87.55425991609535,CA,/store-locator/CA/piedmont/720-chemin-jean-adam/1278,"car_wash, diesel, public_restrooms, atm, ca_coffee, car_wash_subscription",NA
284,284,0,459 BOUL. BEACONSFIELD,BEACONSFIELD,45.4199571,-73.880919,0,Couche-Tard,Couche-Tard,Open,quebec,87.74861555804695,CA,/store-locator/CA/beaconsfield/459-boul-beaconsfield/284,"diesel, public_restrooms, atm, ca_coffee",NA
241,241,0,4930 BOUL. SAINT-CHARLES,PIERREFONDS,45.4687658,-73.876367,0,Couche-Tard,Couche-Tard,Open,quebec,87.95526712418173,CA,/store-locator/CA/pierrefonds/4930-boul-saint-charles/241,"public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
291,291,0,551 BOUL. JACQUES-BIZARD,L'ÎLE-BIZARD,45.4946761,-73.8756878,0,Couche-Tard,Couche-Tard,Open,quebec,88.03314404744981,CA,/store-locator/CA/l-ile-bizard/551-boul-jacques-bizard/291,"public_restrooms, atm, redbull_shop, ca_coffee",NA
196,196,0,1031 RUE GILLES-VIGNEAULT,BLAINVILLE,45.668945,-73.8971499,0,Couche-Tard,Couche-Tard,Open,quebec,88.25605284587594,CA,/store-locator/CA/blainville/1031-rue-gilles-vigneault/196,"public_restrooms, atm",NA
178,178,0,251 25E AVENUE,SAINT-EUSTACHE,45.5761438,-73.87496,0,Couche-Tard,Couche-Tard,Open,quebec,88.44592214185037,CA,/store-locator/CA/saint-eustache/251-25e-avenue/178,"diesel, public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
1230,1230,0,"3671, boulevard St-Charles",Kirkland,45.4583778,-73.8638929,0,Couche-Tard,Couche-Tard,Open,quebec,88.55182245813805,CA,/store-locator/CA/kirkland/3671-boulevard-st-charles/1230,"atm, ca_coffee",NA
1271,1271,0,"15200, BOUL DE PIERREFONDS",MONTRÉAL (PIERREFONDS),45.4816354,-73.8623946,0,Couche-Tard,Couche-Tard,Open,quebec,88.64930395422746,CA,/store-locator/CA/montreal-pierrefonds/15200-boul-de-pierrefonds/1271,"diesel, public_restrooms, atm, ca_coffee",NA
1088,1088,1,106 Sutherland Drive,KINGSTON,44.268165,-76.47948,0,Circle K,Circle K,Open,ontario,88.72460341965426,Canada,/store-ontario/Canada/kingston/106-sutherland-drive/1088,"gas, atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA
426,426,0,53 RUE ELLICE,BEAUHARNOIS,45.3159298,-73.8695669,0,Couche-Tard,Couche-Tard,Open,quebec,88.75916331786578,CA,/store-locator/CA/beauharnois/53-rue-ellice/426,"atm, ca_coffee",NA
173,173,0,1059 BOUL. DU CURE-LABELLE,BLAINVILLE,45.6764569,-73.8852571,0,Couche-Tard,Couche-Tard,Open,quebec,88.90962711138897,CA,/store-locator/CA/blainville/1059-boul-du-cure-labelle/173,"public_restrooms, atm, ca_coffee",NA
1244,1244,0,8990 BOUL. DE LA GRANDE-ALLÉE,MIRABEL,45.6422566,-73.8767056,0,Couche-Tard,Couche-Tard,Open,quebec,88.93015683943923,CA,/store-locator/CA/mirabel/8990-boul-de-la-grande-allee/1244,"car_wash, diesel, public_restrooms, atm, roller_grill, sloche, redbull_shop, ca_coffee",NA
1031,1031,0,1000 BOUL. CURÉ LABELLE,BLAINVILLE,45.6751188,-73.8819054,0,Couche-Tard,Couche-Tard,Open,quebec,89.05201130999953,CA,/store-locator/CA/blainville/1000-boul-cure-labelle/1031,"diesel, public_restrooms, atm, redbull_shop, ca_coffee",NA
52544,52544,1,1185 Division ST,KINGSTON,44.2660102,-76.498101,0,Circle K,Circle K,Open,ontario,89.26791795512909,Canada,/store-ontario/Canada/kingston/1185-division-st/52544,"car_wash, gas, diesel, atm, redbull_shop",NA
285,285,0,4500 Boul Saint-Jean,DOLLARD-DES-ORMEAUX,45.4848008,-73.847011,0,Couche-Tard,Couche-Tard,Open,quebec,89.39934533958026,CA,/store-locator/CA/dollard-des-ormeaux/4500-boul-saint-jean/285,"public_restrooms, atm, sloche, redbull_shop",NA
1074,1074,0,99 AV. ELM,BEACONSFIELD,45.435863,-73.8462069,0,Couche-Tard,Couche-Tard,Open,quebec,89.41298537526126,CA,/store-locator/CA/beaconsfield/99-av-elm/1074,"public_restrooms, atm, redbull_shop, ca_coffee",NA
123,123,0,505 CH. DE LA GRANDE-COTE,SAINT-EUSTACHE,45.5864356,-73.8511905,0,Couche-Tard,Couche-Tard,Open,quebec,89.6590028319884,CA,/store-locator/CA/saint-eustache/505-ch-de-la-grande-cote/123,"public_restrooms, atm, redbull_shop, ca_coffee",NA
1223,1223,0,"4032, BOULEVARD ST-JEAN",DOLLARD-DES-ORMEAUX,45.4766908,-73.8390596,0,Couche-Tard,Couche-Tard,Open,quebec,89.77123704894993,CA,/store-locator/CA/dollard-des-ormeaux/4032-boulevard-st-jean/1223,"car_wash, diesel, public_restrooms, atm, dhl, ca_coffee",NA
278,278,0,4061 BOUL. SAINT-JEAN,DOLLARD-DES-ORMEAUX,45.4773455,-73.8383209,0,Couche-Tard,Couche-Tard,Open,quebec,89.80790704360717,CA,/store-locator/CA/dollard-des-ormeaux/4061-boul-saint-jean/278,ca_coffee,NA
150,150,0,603 BOUL. DU CURE-LABELLE,BLAINVILLE,45.6586111,-73.8574301,0,Couche-Tard,Couche-Tard,Open,quebec,90.02147264629922,CA,/store-locator/CA/blainville/603-boul-du-cure-labelle/150,"public_restrooms, atm, ca_coffee",NA
1812,1812,1,967 Sir John-a-Macdonald Blvd,KINGSTON,44.2582985,-76.5183309,0,Circle K,Circle K,Open,ontario,90.19762839651894,Canada,/store-ontario/Canada/kingston/967-sir-john-a-macdonald-blvd/1812,"car_wash, gas, diesel, atm, coffee, redbull_shop",NA
537,537,1,83 Aberfoyle Road,KINGSTON,44.2585458,-76.5218897,0,MACS,Mac's,Open,ontario,90.26253284512914,Canada,/store-ontario/Canada/kingston/83-aberfoyle-road/537,"atm, coffee, polar_pop, froster, roller_grill, redbull_shop",NA
651,651,0,2400 BOUL. SAINTE-SOPHIE,SAINTE-SOPHIE,45.8188441,-73.9024793,0,Couche-Tard,Couche-Tard,Open,quebec,90.37119504344668,CA,/store-locator/CA/sainte-sophie/2400-boul-sainte-sophie/651,"public_restrooms, atm, sloche, redbull_shop, ca_coffee",NA
